	Host	TYPE	Lineage	FD21771986	FD21772039	FD21772049	FD21772050	FD21772081	FD21772084	FD21772128	FD21772138	FD21772173	FD21772179	FD21772189	FD21772250	FD21772261	FD21772292	FD21772298	FD21772311	FD21772337	FD21772347	FD21772351	FD21772426	FD21772472	FD21772488	FD21772517	FD21772578	FD21772584	FD21772699	FD21772702	FD21772752	FD21772778	FD21772795	FD21772802	FD21772808	FD21772813	FD21772863	FD21772908	FD21772910	FD21772934	FD21772937	FD21772947	FD21772976	FD21773016	FD21773025	FD21773037	FD21773044	FD21773059	FD21773063	FD21773095	FD21773104	FD21773106	FD21773116	FD21773158	FD21773174	FD21773200	FD21773221	FD21773259	FD21773306	FD21773313	FD21773335	FD21773336	FD21773348	FD21773352	FD21773362	FD21773369	FD21773436	FD21773511	FD21773537	FD21773545	FD21773589	FD21773609	FD21773630	FD21773644	FD21773651	FD21773653	FD21773669	FD21773675	FD21773737	FD21773746	FD21773752	FD21773765	FD21773775	FD21773783	FD21773800	FD21773803	FD21773819	FD21773823	FD21773832	FD21773840	FD21773841	FD21773846	FD21773847	FD21773869	FD21773873	FD21773312	FD21773956	FD21773958	FD21773965	FD21774021	FD21774041	FD21774042	FD21774045	FD21774064	FD21774113	FD21774123	FD21774168	FD21774233	FD21774281	FD21774318	FD21774370	FD21774401	FD21774415	FD21774444	FD21774445	FD21774681	FD21774468	FD21774498	FD21774517	FD21774522	FD21774523	FD21774524	FD21774545	FD21774611	FD21774628	FD21774642	FD21774674	FD21774695	FD21774702	FD21774708	FD21774709	FD21774719	FD21774746	FD21774760	FD21774779	FD21774818
NODE_93_length_729_cov_3.188427	species:Mogibacterium	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	58.90844767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2611.051684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.3506989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.50519747	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_93_length_881_cov_3.325666	genus:Homo	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Sextaecvirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72514907	0	0	0	0	0	0	3117.660908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_934_length_1066_cov_5.134520	species:Brevibacillus	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Jenstvirus"	0	0	0	0	0	0	0	0	0	0	0	0	20.54616008	0	0	71.92810182	0	0	0	16.0052943	0	0	0	0	0	0	0	0	0	20.99566482	0	0	0	0	0	10.46259024	12.60809376	0	0	0	0	0	0	0	63.85883621	0	0	0	0	0	0	0	627.1171272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440.7652236	0	0	0	0	0	0	0	0	92.34950816	0	44.22849146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.522926004	0	0	0	0	0	0	0	0	0	0	0	442.3266239	0	42.45054547	0	0	0	0	0	0	0	58.41498873	0	0	0	0	0	0	0
NODE_935_length_872_cov_3.064871	-	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_937_length_738_cov_2.197657	-	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.34493673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.00386651	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_939_length_871_cov_3.007353	species:Bodo	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae;subfamily:Klosneuvirinae;genus:Theiavirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_94_length_1031_cov_3.943648	-	-	superkingdom:Viruses	0	0	0	0	144.4735752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1714.085304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.231664397	0	0	0	0	0	0	0	0	0	123.2539188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305.6762099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590.9032135	0	0	54.37851822	0	0	0	0	0	0	0.647335384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_94_length_1260_cov_4.639004	-	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204.2824818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_94_length_1566_cov_8.720053	-	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Autographiviridae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226.2878112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_94_length_2783_cov_14.671188	-	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.51606074	0	0	0	0	0	0	0	0	0	3.134595207	467.5942987	0	0	0	0	0	0	0	0	0	0	0	0	14.19189028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.94127628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_94_length_510_cov_0.778022	-	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;order:Crassvirales;family:Steigviridae;subfamily:Asinivirinae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1507.908983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_94_length_638_cov_3.202401	-	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2481.983837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_94_length_744_cov_2.566038	-	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704.3245528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_94_length_863_cov_2.285891	species:Serratia	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	528.3470717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_94_length_863_cov_4.926980	species:Staphylococcus	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Rockefellervirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3683.334901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_94_length_964_cov_7.482948	-	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	360.6101578	0	76.64969727	0	0	0	0	0	0	0	0	0	0	0	0	0	3953.973457	0	0	0	0	0	0	0	0	0	34.55223155	62.48703798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.63425254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409.1842561	230.9047834	0	120.1746967	0	144.4807047	0	0	0	0	8.939157226	0	0	0	0	0	0	5.302331954	0	0	0	0	0	0	0	0	0	0	0	0	95.73637898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_940_length_602_cov_4.659963	-	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_940_length_737_cov_1.227273	species:Porphyromonas	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.95540266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.06260242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_942_length_564_cov_4.078585	species:Prymnesium	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Schizomimiviridae;genus:Biavirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.11289724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.3793894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.5206477	0	0	0	0	0
NODE_942_length_734_cov_3.905744	-	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.262620886	0	0	0	0	0	0	0	0	0	0	0	7.079009333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.84604081	0	0	113.3836914	3.95349993	0	0	0	0	0	0	0	0	27.04297069	0	0	0	0	0	0	63.45957823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.3000037	0	24.11793128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.05333035	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_943_length_654_cov_5.043406	-	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.13931833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_946_length_1095_cov_17.597115	-	-	superkingdom:Viruses	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_946_length_654_cov_3.265442	species:Polaribacter	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Helgolandviridae;genus:Leefvirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.49462808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.13114487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525.9818469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_947_length_654_cov_3.213689	-	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.0636656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.029942274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_95_length_1089_cov_4.859768	species:Anoxybacillus	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Tandoganvirus"	157.7383227	0	893.8833985	127.68875	147.4585664	1267.633415	447.0660397	0	1130.024903	0	0	319.1774924	985.498738	102.5459835	353.794508	704.0895917	0	513.3844459	146.3909203	767.6956311	254.6515933	185.1571471	2.837659306	865.2755199	29.03295467	823.3791935	470.8290782	204.6976472	46.22454232	452.1490645	0	0	235.3944234	0	0	706.6715912	92.56355335	0	0	163.8896387	0	7.345601516	0	0	312.5505941	0	0	20.4365087	0	587.9585386	238.3269259	0	871.3025188	0	507.5858966	51.49692126	16.21074119	10.65883911	39.11542194	52.39095007	342.4690374	1271.406917	0	28.33915519	0	4.634507771	3.037884984	53.69707301	134.5653056	0	115.8266455	0	37.18309222	10.69314289	0	772.9152804	92.84400642	1.21908379	1.332639124	54.57468475	1144.430773	77.62901729	194.0561381	157.0369638	994.3896536	0	432.9437273	80.46796952	242.5445445	103.5666436	0	8.904471714	0	0	58.66669317	0	0	118.7013503	71.71211601	0	248.2491607	1431.001474	323.9060478	66.27635637	1108.282528	0	0	1.561387155	228.2559397	1092.782625	0	72.0158141	20.50175587	93.41225922	96.94611967	822.6706557	69.04313124	789.525572	493.3894355	39.16463632	118.6246797	0	159.2151965	0	0	628.993717	0	0	0	18.02285837	71.65056535	717.4012856	422.1300853
NODE_95_length_1144_cov_5.945822	species:Escherichia	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Pankowvirus"	0	0	0	0	0	254.0398949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.52010962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_95_length_1176_cov_19.089206	species:Homo	-	"superkingdom:Viruses;family:Anelloviridae;genus:Betatorquevirus"	0	0	0	0	0	0	0	178.9561844	0	0	0	0	0	47.47983674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.7434244	0	0	0	0	17.14314789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.583297555	0	0	0	0	0	0	0	0	0	0	42.98772236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.5819179	0	0	0	0	0	0	0	0	0	0	965.2852431	0	0	0	0	0	0	0	0	0
NODE_95_length_2770_cov_5.238674	genus:Macaca	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Peploviricota;class:Herviviricetes;order:Herpesvirales;family:Orthoherpesviridae;subfamily:Gammaherpesvirinae;genus:Lymphocryptovirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.8798086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.405868372	0	0	0	0	0	0	0	0	0
NODE_95_length_2969_cov_18.001030	genus:Rhizobium	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Kleczkowskaviridae;genus:Cuauhnahuacvirus"	154.2849744	0	1194.374972	46.83497768	234.3741915	185.9821877	521.7527206	23.62776163	1064.465189	109.6755917	245.4463414	0	1217.19909	47.01607275	454.1892109	774.7594127	211.8325421	502.144975	281.8974366	1534.34115	747.2295996	300.7612053	1.040825525	1084.363048	95.84102011	755.0184757	402.956109	0	16.95470751	542.7616254	0	0	259.0210782	47.41184431	0.700032718	1111.931248	79.21993569	22.47051384	0	480.904861	44.13467103	8.082883177	223.203275	0	389.7776456	49.25617754	0	37.479552	67.28200999	517.5777826	524.4958349	67.16126461	1430.870076	0	958.8142012	15.53059727	11.04246081	5.864336036	7.173576035	25.6219803	460.585674	816.0942174	180.2106699	51.97261704	0	4.533044987	8.914130676	256.0422575	148.071692	66.51402939	637.2611163	0	54.55357013	3.922139645	11.88894253	1502.926286	204.3256106	0	0	80.0698305	807.2422155	0	71.17788292	374.39749	364.7323451	0	174.6794513	98.38286607	711.7036281	47.48403288	487.253153	6.532145299	0	141.3105693	41.38147321	0	0	0	52.60659774	336.4399199	1456.88561	419.9018133	237.6111055	56.72220328	835.5979921	889.593386	685.6957288	0.572701452	586.0542366	1264.130668	295.5802914	52.82938468	17.54629898	68.52539595	320.0299491	1302.278708	25.3243415	1163.44139	473.3071803	21.54780513	261.0621951	409.9984687	0	2.62327746	0	1111.596508	77.25971832	82.95649567	172.7249959	19.83182159	37.54388956	263.1357359	619.3326546
NODE_95_length_509_cov_1.392070	-	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;order:Crassvirales;family:Steigviridae;subfamily:Asinivirinae;genus:Kahnovirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199.4453624	3147.648908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_95_length_545_cov_2.769388	species:Prevotella	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170.9711503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.627145468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.070195866	0	0	0	0	0	0	0	0	0	0	2.435930729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.017364694	0	0	0	0	0	0	0	0	0	0	0	0	30.15912401	0	0	0	0	0	0	0	0	0	0	0	391.2870546	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_95_length_636_cov_5.889845	species:Prevotella	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2102.978659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4623.893518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_95_length_784_cov_2.748971	-	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584.981421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.51721576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.73716759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512.5961972	216.254146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
